Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click),publish_datetime,month
122140943204762707,61572881214141,Juan365,"JUAN365 taking over GA Tower 1, EDSA, Mandaluyong City like a boss 😎💥 Habang stuck ka sa traffic, may pa-bonus si Juan365! 🚦🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada #DennisTrillo #JamesReid #DavidLicauco #LoisaAndalio 

Dennis Trillo James Reid David Licauco Loisa Andalio","JUAN365 taking over GA Tower 1, EDSA, Mandaluyong City like a boss 😎💥 Habang stuck ka sa traffic, may pa-bonus si Juan365! 🚦🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada #DennisTrillo #JamesReid #DavidLicauco #LoisaAndalio 

@[100092543658282:2048:Dennis Trillo] @[100079635633924:2048:James Reid] @[100044204870863:2048:David Licauco] @[100044192208220:2048:Loisa Andalio]",11,07/03/2025 02:24,uploaded,https://www.facebook.com/reel/1270172981776588/,0,0,Reels,,,,,Lifetime,27512.0,18463.0,692.0,527.0,87.0,78.0,,397.0,396.0,,1.0,0.0,105697.414,5.031,,,,2025-07-03 02:24:00,2025-07
122140884704762707,61572881214141,Juan365,"Ang lamig! 🥶 Masarap mag... 🤔😉

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365  #Juan365PH  #AllInJuanSaSaya",,0,07/02/2025 19:03,,https://www.facebook.com/Juan365officialpage/posts/pfbid02aQBwC8TKWacVyYD95vKDuqz9yCHt7feggodFL8tcfe3CvDdHceUxjeK2etdxtmVQl,0,0,Photos,,,,,Lifetime,44779.0,17906.0,472.0,346.0,95.0,31.0,,558.0,501.0,56.0,1.0,0.0,,,,,,2025-07-02 19:03:00,2025-07
122140710062762707,61572881214141,Juan365,"Juankada, nasa Telegram na ang totoong saya! 😱
Andito ang tambayan ng mga tunay na solid—walang iwanan, all-in sa good vibes!
Don’t miss out — sama ka na sa tropa! 💬🔥

Join na! 👉 https://t.me/juan365agentofficial

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,07/01/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid05chHjAikxYcTPCUSPJmE44Q1vYDnfdLhkY7uA1EkGjqZbqFzhdBuAfMfEq5oJLydl,0,0,Photos,,,,,Lifetime,50974.0,21266.0,615.0,429.0,128.0,58.0,,910.0,450.0,60.0,400.0,0.0,,,,,,2025-07-01 19:00:00,2025-07
122140571264762707,61572881214141,Juan365,"WE MADE IT TO 100,000 FOLLOWERS! 🔥💯
Sino’ng mag-aakala? From zero to 💯K real quick! 😭
Maraming salamat sa inyo, JuanKada, sa walang sawang suporta at pakiki-good vibes!
Hindi lang kayo followers—fam kayo. 🙌
Tuloy-tuloy lang tayo sa saya, paandar, at pa-chances! 🎰

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/30/2025 23:41,,https://www.facebook.com/Juan365officialpage/posts/pfbid0EAcq3UyLgdPPawA4LdxwoqoqvNUH3iajZfpumPgHyZj5WkZUpio4CAjM8GtSQGoql,0,0,Photos,,,,,Lifetime,62264.0,27796.0,1027.0,668.0,237.0,122.0,,1587.0,1404.0,178.0,5.0,0.0,,,,,,2025-06-30 23:41:00,2025-06
122140530650762707,61572881214141,Juan365,"Hello, July! 🥳 Be kind, be lucky, be Juan-derful. 💫

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365  #Juan365PH  #AllInJuanSaSaya",,0,06/30/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid06sktFzH5seVavU6zqLSXWKBfjXMqexznWuEZkHQ3uEXY6ASnT9wbXWkkpZavwShdl,0,0,Photos,,,,,Lifetime,51939.0,24529.0,626.0,404.0,153.0,69.0,,1010.0,882.0,124.0,4.0,0.0,,,,,,2025-06-30 19:00:00,2025-06
122140358984762707,61572881214141,Juan365,"Wag ka na mag-isip! Syempre, deserve mo lahat ‘yan — ganyan sa Juan365, all-in Juan sa saya!

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/29/2025 19:39,,https://www.facebook.com/Juan365officialpage/posts/pfbid029CiTFEa7ZFJgJv1bkcvgFLao1R5RDq2BAZWLxLXw2jbTqqkh1Y9nssZkthQ7uWUl,0,0,Photos,,,,,Lifetime,42615.0,18838.0,545.0,372.0,125.0,48.0,,674.0,591.0,80.0,3.0,0.0,,,,,,2025-06-29 19:39:00,2025-06
122140134722762707,61572881214141,Juan365,"Headache dahil sa maling taya? Walang lunas ‘yan.
Kaya sa Juan365 ka na — dito, sure na masaya! 🤑🔥

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/28/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02WoNzhs3LJo9qsVVa2vkUYA1sbWGjXodx6RenUrd6HibrCZSw37n4n4Wj5aJZzuqfl,0,0,Photos,,,,,Lifetime,38331.0,17172.0,476.0,389.0,56.0,31.0,,349.0,304.0,44.0,1.0,0.0,,,,,,2025-06-28 19:00:00,2025-06
122139998816762707,61572881214141,Juan365,"Come on JuanKada, let’s go party with David Licauco 🥳 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco","Come on JuanKada, let’s go party with @[100044204870863:2048:David Licauco] 🥳 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco",16,06/28/2025 04:31,,https://www.facebook.com/reel/3363686917104361/,0,0,Reels,,,,,Lifetime,69870.0,26539.0,1073.0,864.0,150.0,59.0,,452.0,450.0,,2.0,0.06,252178.394,4.34,,,,2025-06-28 04:31:00,2025-06
122139651530762707,61572881214141,Juan365,Another billboard spotted! 👀 Juan365 sa Primex Tower?! LET’S GOOO 🔥 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco #DennisTrillo #JamesReid,Another billboard spotted! 👀 Juan365 sa Primex Tower?! LET’S GOOO 🔥 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco #DennisTrillo #JamesReid,11,06/26/2025 04:25,uploaded,https://www.facebook.com/reel/694409593405975/,0,0,Reels,,,,,Lifetime,33398.0,20366.0,795.0,570.0,115.0,110.0,,654.0,654.0,,,0.01,136186.728,5.066,,,,2025-06-26 04:25:00,2025-06
122139585788762707,61572881214141,Juan365,"Ultimate 'sana all' mo — 'yung tipong bigay na bigay ang universe! Ano 'yan? Share mo na! 🤔😌

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 😎

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,06/25/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0RZZKn2dPB7155yTLUa1DKAZJH8z9AuFDoEBk4N26bQTrqfJ3RMvV4Xo2Mug7y8Qpl,0,0,Photos,,,,,Lifetime,29707.0,13673.0,449.0,328.0,65.0,56.0,,475.0,404.0,68.0,3.0,0.0,,,,,,2025-06-25 19:00:00,2025-06
122139472868762707,61572881214141,Juan365,David Licauco in the house...at sa puso rin ng Juankada! 🤩 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco #PambansangGinoo,@[100044204870863:2048:David Licauco] in the house...at sa puso rin ng Juankada! 🤩 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco #PambansangGinoo,12,06/25/2025 04:23,,https://www.facebook.com/reel/3901528826805319/,0,0,Reels,,,,,Lifetime,18700.0,12320.0,520.0,461.0,29.0,30.0,,181.0,179.0,,2.0,0.0,83093.01,5.783,,,,2025-06-25 04:23:00,2025-06
122139399014762707,61572881214141,Juan365,"Pagalingan maghanap! Si Juan ay nandiyan lang… pero nasaan? 🤔 👀

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/24/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0U49p3bY6B7huqRXhP6FwytvvmdLHgX8v7g2VvNksMTMERm7EJuazDrouHcZn1mn3l,0,0,Photos,,,,,Lifetime,25367.0,10755.0,269.0,203.0,43.0,23.0,,436.0,320.0,115.0,1.0,0.0,,,,,,2025-06-24 19:00:00,2025-06
122139223628762707,61572881214141,Juan365,"Game na game na, Regada! 🕺💃

Tara na't makisaya sa basaan, everyJuan! 💦

#Juan365 #Juan365PH #AllInJuanSaSaya #Juan365xRegada #Regada2025 #JuanKada",,5,06/23/2025 21:25,,https://www.facebook.com/Juan365officialpage/posts/pfbid02scUjQiVBjmnqooyi6FWTZ8WTVj8o8jzwK9fruRspScB7LdxqeWuDk2MhgcoRUaNWl,0,0,Photos,,,,,Lifetime,41296.0,17145.0,412.0,306.0,50.0,56.0,,1020.0,498.0,522.0,,0.0,,,,,,2025-06-23 21:25:00,2025-06
122139205886762707,61572881214141,Juan365,"Handang-handa na ang Juankada para sa basaan ng taon! 💦 

Kita-kits sa Regada, everyJUAN! 💃🕺💦

#Juan365 #Juan365PH #AllInJuanSaSaya #Juan365xRegada #Regada2025 #JuanKada",,5,06/23/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0cGdsDqSnejZNzhBypzWXdP66TLcKALRxZ57tJ2nNjnz2GTLSS5EC8m2QfQZFTFpdl,0,0,Photos,,,,,Lifetime,30898.0,12782.0,311.0,262.0,10.0,39.0,,646.0,279.0,367.0,,0.0,,,,,,2025-06-23 19:00:00,2025-06
122138997902762707,61572881214141,Juan365,"New week, new chances! Let’s go, kaya mo ‘yan! Push lang nang push  💥

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🥳

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/22/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02hwU3Nr42YSe2UuG4PsEJXQ9ZXfFTKheZXcp2XxQu4hSDiKzwxN6idKN8a3hK61Jgl,0,0,Photos,,,,,Lifetime,36734.0,17465.0,578.0,302.0,93.0,183.0,,391.0,296.0,68.0,27.0,0.0,,,,,,2025-06-22 19:00:00,2025-06
122138688818762707,61572881214141,Juan365,"Just Loisa Andalio being effortlessly Loisa. 💁‍♀️🎬

Kahit behind the scene, nagbibigay sya ng good vibes, big laughs, and even bigger heart.

#Juan365  #Juan365PH  #AllinJuanSaSaya #LoisaAndalio","Just @[100044192208220:2048:Loisa Andalio] being effortlessly Loisa. 💁‍♀️🎬

Kahit behind the scene, nagbibigay sya ng good vibes, big laughs, and even bigger heart.

#Juan365  #Juan365PH  #AllinJuanSaSaya #LoisaAndalio",60,06/21/2025 04:01,,https://www.facebook.com/reel/10038147722934104/,1,0,Reels,,,,,Lifetime,25864.0,14409.0,575.0,461.0,57.0,57.0,,181.0,181.0,,,0.02,119994.039,5.949,,,,2025-06-21 04:01:00,2025-06
122138457248762707,61572881214141,Juan365,"TGIF, JuanKada!!! 🥳 Deserve natin kiligin sa smile ni James Reid  🤭🥰 

#Juan365 #Juan365PH #AllInJuanSaSaya #JamesReid","TGIF, JuanKada!!! 🥳 Deserve natin kiligin sa smile ni @[100079635633924:2048:James Reid]  🤭🥰 

#Juan365 #Juan365PH #AllInJuanSaSaya #JamesReid",12,06/20/2025 01:08,,https://www.facebook.com/reel/1490787878963851/,0,0,Reels,,,,,Lifetime,36442.0,17215.0,523.0,386.0,51.0,86.0,,125.0,125.0,,,0.02,102112.235,3.284,,,,2025-06-20 01:08:00,2025-06
122138417276762707,61572881214141,Juan365,"Legit gaming starts with a legit profile, kaya KYC today, play the legit way! 💯

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/19/2025 19:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02xthnnzmEtKmd3YdCEGyCddns1gG9eosuF8K1mqZH7mNfgMJ4AtYKXjxNsA4aqmSdl,0,0,Photos,,,,,Lifetime,32460.0,14254.0,440.0,299.0,82.0,59.0,,492.0,392.0,99.0,1.0,0.0,,,,,,2025-06-19 19:00:00,2025-06
122138312822762707,61572881214141,Juan365,"See you there, JuanKada! 👀 Ready ka na ba mabasa? 💦 #Juan365 #Juan365PH #AllInJuanSaSaya #Regada2025 #WaterYouWaitingForBasaanNa #Juan365xRegada","See you there, JuanKada! 👀 Ready ka na ba mabasa? 💦 #Juan365 #Juan365PH #AllInJuanSaSaya #Regada2025 #WaterYouWaitingForBasaanNa #Juan365xRegada",18,06/19/2025 04:32,,https://www.facebook.com/reel/1098475388768058/,0,0,Reels,,,,,Lifetime,14145.0,8697.0,357.0,280.0,34.0,43.0,,192.0,192.0,,,0.0,49339.192,4.323,,,,2025-06-19 04:32:00,2025-06
122137940084762707,61572881214141,Juan365,"She came, she slayed, she claimed her crown. 👑

Kilalanin si Loisa Andalio — ang bagong queen ng Juan365 fam! 💫💙

Serving beauty, brains, and big boss energy —
Loisa’s here to level up the game and lead the JuanKada with style. 🔥

Welcome to the Juan365 family, Queen Loisa! 💃✨

Register here: https://juan365.com/

#Juan365 #Juan365PH #AllInJuanSaSaya #LoisaAndalio","She came, she slayed, she claimed her crown. 👑

Kilalanin si @[100044192208220:2048:Loisa Andalio] — ang bagong queen ng Juan365 fam! 💫💙

Serving beauty, brains, and big boss energy —
Loisa’s here to level up the game and lead the JuanKada with style. 🔥

Welcome to the Juan365 family, Queen Loisa! 💃✨

Register here: https://juan365.com/

#Juan365 #Juan365PH #AllInJuanSaSaya #LoisaAndalio",21,06/17/2025 04:00,,https://www.facebook.com/reel/680040324875404/,1,0,Reels,,,,,Lifetime,23136.0,10088.0,776.0,561.0,80.0,135.0,,330.0,325.0,,5.0,0.0,94249.424,4.906,,,,2025-06-17 04:00:00,2025-06
122137891274762707,61572881214141,Juan365,"Ayon sa PAGCOR, ilan ang minimum na edad para makapaglaro sa Juan365?

Edad mo, pasado na ba? 🤔
Kung hindi pa, chill ka muna dyan!

Game responsibly, Juankada! 🎮

Register here: https://juan365.com/

#Juan365 #Juan365PH #AlInJuanSaSaya",,0,06/16/2025 22:03,,https://www.facebook.com/Juan365officialpage/posts/pfbid02fdnyPYcnNtHfWuQcRCHZYx2td26JQ64oqV7s2bZy4RtxrVbupfq4uoAVcL1exUcQl,0,0,Photos,,,,,Lifetime,19970.0,9091.0,371.0,201.0,134.0,36.0,,762.0,236.0,19.0,507.0,0.4,,,,,,2025-06-16 22:03:00,2025-06
122137713806762707,61572881214141,Juan365,"Juan365 spotted at 
📍Aseana 
📍MOA 
👀🔥 

#Juan365  #Juan365PH  #AllInJuanSaSaya #DennisTrillo  #DavidLicauco  #JamesReid","Juan365 spotted at 
📍Aseana 
📍MOA 
👀🔥 

#Juan365  #Juan365PH  #AllInJuanSaSaya #DennisTrillo  #DavidLicauco  #JamesReid",19,06/15/2025 23:43,,https://www.facebook.com/reel/584211231392496/,0,0,Reels,,,,,Lifetime,47457.0,17653.0,1000.0,669.0,131.0,200.0,,579.0,578.0,,1.0,0.05,184088.484,4.552,,,,2025-06-15 23:43:00,2025-06
122137527452762707,61572881214141,Juan365,"Happy Father’s Day, Dennis Trillo! Saludo kami sa’yo bilang isang JUANderful na ama at inspirasyon. From your Juankada na feeling close 😎✌️ #Juan365 #Juan365PH #AllInJuanSaSaya #DennisTrillo","Happy Father’s Day, @[100092543658282:2048:Dennis Trillo]! Saludo kami sa’yo bilang isang JUANderful na ama at inspirasyon. From your Juankada na feeling close 😎✌️ #Juan365 #Juan365PH #AllInJuanSaSaya #DennisTrillo",12,06/15/2025 00:08,,https://www.facebook.com/reel/1459753525182803/,0,0,Reels,,,,,Lifetime,19599.0,8103.0,531.0,369.0,42.0,120.0,,287.0,286.0,,1.0,0.0,90169.135,5.983,,,,2025-06-15 00:08:00,2025-06
122137505564762707,61572881214141,Juan365,"Happy David's day! 🤩🥳

Ang gwapo mo na, birthday mo pa?! 😜
Ikaw ang Pambansang Ginoo na hindi lang good looks ang dala — kundi good vibes at good heart din!

From your ever loyal, ever loving — JUANkada! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco",,0,06/14/2025 21:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02x656LTVUULABRBNq8Tn7tUwyRSyEzdyqp4BhU6wSahy3M6uWpX3ZK2MekGdgDPTal,0,0,Photos,,,,,Lifetime,12126.0,6615.0,579.0,443.0,94.0,42.0,,348.0,296.0,52.0,,0.0,,,,,,2025-06-14 21:00:00,2025-06
122137486754762707,61572881214141,Juan365,"Happy Father’s Day sa lahat ng amazing dads out there! Saludo kami sa love, hard work, at sacrifices n’yo. 🫡 
You’re the real MVPs — we see you, we appreciate you, and we love you! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/14/2025 18:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02QumdrgbCXZi7auW5vASC4KjNC5A23qiLDZ2abjdL6DYWg4TLxGz8xXRLp1652wmKl,0,0,Photos,,,,,Lifetime,11119.0,6102.0,341.0,238.0,43.0,60.0,,166.0,132.0,34.0,,0.0,,,,,,2025-06-14 18:00:00,2025-06
122137376408762707,61572881214141,Juan365,"Heto na ang Prinsipe ng Randomantic—James Reid joins the Juan365 Family! 🎶
From sweet surprises to big screen moments, he’s bringing the kilig—just because. 💙
Stay tuned, Juankada! 💥

Register here: https://juan365.ph

#Juan365 #Juan365PH #AllInJuanSaSaya #JamesReid","Heto na ang Prinsipe ng Randomantic—James Reid joins the Juan365 Family! 🎶
From sweet surprises to big screen moments, he’s bringing the kilig—just because. 💙
Stay tuned, Juankada! 💥

Register here: https://juan365.ph

#Juan365 #Juan365PH #AllInJuanSaSaya #JamesReid",69,06/14/2025 04:00,,https://www.facebook.com/reel/1436816240687692/,1,0,Reels,,,,,Lifetime,18162.0,5755.0,547.0,361.0,69.0,117.0,,180.0,176.0,,4.0,0.0,84698.71,5.391,,,,2025-06-14 04:00:00,2025-06
122137338290762707,61572881214141,Juan365,"All-in-JUAN sa saya! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya #DennisTrillo #JamesReid #DavidLicauco #LoisaAndalio",,0,06/13/2025 22:13,,https://www.facebook.com/photo.php?fbid=122137338290762707&set=a.122127416456762707&type=3,0,0,Photos,,,,,Lifetime,12134.0,7162.0,587.0,442.0,56.0,89.0,,195.0,149.0,40.0,6.0,0.0,,,,,,2025-06-13 22:13:00,2025-06
122137313432762707,61572881214141,Juan365,"Juan365 proudly welcomes our newest royalty — LOISA ANDALIO! 💫✨

Fierce. Fearless. Flawless.
Hindi lang ganda — si Loisa ay bold, charming, at empowered all in JUAN! 💥

Now that Queen Loisa is part of the Juan365 court,
every move will slay, every moment will shine, and every JUAN to feel unstoppable. 💃✨

Welcome to the royal fam, Queen Loisa!
Dahil sa kaharian ng Juan365 — ikaw ang reyna.

👉 Mag-register na dito: https://juan365.ph

#Juan365 #Juan365PH #AllInJuanSaSaya #LoisaAndalio",,0,06/13/2025 18:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0DUeWwJjpu4XcMRc9CUpCU8b29f7HxaD5YvbMesZtzMjZrq6dGcUT3rVvgCerfgQyl,0,0,Photos,,,,,Lifetime,41209.0,18074.0,774.0,531.0,101.0,142.0,,637.0,348.0,100.0,189.0,0.1,,,,,,2025-06-13 18:00:00,2025-06
122136994424762707,61572881214141,Juan365,"🔥 A New Era Just Dropped. 🔥

He’s got the vibe.
He’s got the style.
And now, he’s bringing his signature swag to every Juan’s winning journey. 🎯

Please welcome the multi-talented game-changer —JAMES REID — as the newest face of Juan365! 💥 With James on board, expect everyday wins to look cooler, feel better, and hit harder.
Because here at Juan365, we don’t just play —
we live the Juan life, the James Reid way. 💫

Register Here: https://juan365.ph/

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,06/12/2025 06:02,,https://www.facebook.com/Juan365officialpage/posts/pfbid02qq4FtnkcZySedjFi6U5Wwkhb79HDJ2hZKEBupQgZJfWBMzbo4Vq6j5YMLetNzKv7l,0,0,Photos,,,,,Lifetime,146763.0,58336.0,2487.0,1226.0,929.0,332.0,,4894.0,2465.0,472.0,1957.0,0.97,,,,,,2025-06-12 06:02:00,2025-06
122136946994762707,61572881214141,Juan365,"Pambansang ginoo just dropped in! 😎 Say hi to DAVID LICAUCO, now officially part of the Juan365 fam! 💙🔥May classic pogi energy at effortless kilig vibes,si David na ang bagong reason kung bakit mas JUANderful ang araw mo. ✨ Welcome sa Juankada, David! 🙌👉 Mag-register na dito: https://juan365.ph #Juan365 #Juan365PH #AllInJuanSaSaya","Pambansang ginoo just dropped in! 😎 Say hi to DAVID LICAUCO, now officially part of the Juan365 fam! 💙🔥May classic pogi energy at effortless kilig vibes,si David na ang bagong reason kung bakit mas JUANderful ang araw mo. ✨ Welcome sa Juankada, David! 🙌👉 Mag-register na dito: https://juan365.ph #Juan365 #Juan365PH #AllInJuanSaSaya",64,06/11/2025 22:18,,https://www.facebook.com/reel/693954653494393/,0,0,Reels,,,,,Lifetime,24983.0,6891.0,1403.0,1163.0,94.0,146.0,,388.0,387.0,,1.0,0.0,219058.552,10.366,,,,2025-06-11 22:18:00,2025-06
122136898334762707,61572881214141,Juan365,"Let’s honor our history and the bravery of those who fought for our freedom. 🫡

Taas noo, Pilipino!

#Juan365  #Juan365PH  #AllInJuanSaSaya",,0,06/11/2025 15:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid033Em6Jkh5ZaNa1h714WJ7fnaDpTJSb78TnyQtW5Gsk182SXmQQhBwTDeFm3YxoJ6hl,0,0,Photos,,,,,Lifetime,12773.0,6567.0,389.0,270.0,54.0,65.0,,194.0,156.0,32.0,6.0,0.0,,,,,,2025-06-11 15:00:00,2025-06
122136811448762707,61572881214141,Juan365,"Brace yourselves — the Pambansang Ginoo has arrived!
Juan365 proudly welcomes DAVID LICAUCO as one of our brand ambassadors! 😍🔥

Suave, smart, and swerte —
David’s here to show us how to live a JUANderful life! ✨

Welcome to the fam, David! 🌟
Let’s make winning look this good. 💯

#Juan365  #Juan365PH  #AllInJuanSaSaya #PambansangGinoo",,0,06/11/2025 04:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0bHQkddxtBsLUfPC2jFerTeYxNhiMdaEdgFmhwcP3giqe713beccaKmcB4NLzVKfJl,0,0,Photos,,,,,Lifetime,41771.0,19848.0,1513.0,1104.0,212.0,197.0,,1564.0,1119.0,372.0,73.0,0.0,,,,,,2025-06-11 04:00:00,2025-06
122135050238762707,61572881214141,Juan365,"New month, same goal: MANALO! Hello, June! Let’s make this month a lucky JUAN! 🍀 

ⓕ https://www.facebook.com/Juan365officialpage/
ⓕ https://www.facebook.com/groups/juan365officialgroup
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365  #Juan365PH  #JuanCares #AllInJuan #SulitKayJuan",,0,06/01/2025 20:17,,https://www.facebook.com/Juan365officialpage/posts/pfbid0nNL5mWT1f9Bzki8RoNVPRCMTSUJx9pK6jx7zpVhNXCt9FjbHZ4uC686kbHYyYyhdl,0,0,Photos,,,,,Lifetime,18358.0,7925.0,699.0,351.0,188.0,160.0,,295.0,239.0,42.0,14.0,0.0,,,,,,2025-06-01 20:17:00,2025-06
122136584996762707,61572881214141,Juan365,"🎉 Isang Bagong Mukha, Isang Bagong Simula, Isang Juan na Pasabog! 🎉

Juan365 welcomes the Drama King — DENNIS TRILLO — as our official Brand Ambassador! 🙌💙

Handa ka na bang maging swerte araw-araw, kasama ang isang tunay na Juan sa puso?

Welcome to the Juan365 family, Dennis!
Tuloy-tuloy na ang panalong kwento natin — dahil sa Juan365, ikaw ang bida sa bawat araw! 🌟

Ano pang hinihintay mo? Mag-register dito: https://juan365.ph/ 👈

#Juan365  #Juan365PH  #AllInJuanSaSaya",,0,06/10/2025 02:59,,https://www.facebook.com/Juan365officialpage/posts/pfbid04MXPFP3kwtjpKCjFtimU8jALyXMwS63ewrC73He8p9gVfe4wTTHuYk7JPVngXZYel,0,0,Photos,,,,,Lifetime,63543.0,35795.0,1202.0,813.0,158.0,231.0,,1211.0,811.0,222.0,178.0,0.0,,,,,,2025-06-10 02:59:00,2025-06
122136575126762707,61572881214141,Juan365,"🔥 Sa Juan365, showbiz-level ang thrill! 🔥

Kilalanin ang mga gustong maki-ALL IN JUAN sa saya! 😎💸

🎥 Panoorin ang teaser now! Excited na ba kayo, JUANkada? 🥰 Spill your guesses below! ⬇️

Register and play here: https://juan365.ph/

#Juan365 #Juan365PH #AllInJuanSaSaya","🔥 Sa Juan365, showbiz-level ang thrill! 🔥

Kilalanin ang mga gustong maki-ALL IN JUAN sa saya! 😎💸

🎥 Panoorin ang teaser now! Excited na ba kayo, JUANkada? 🥰 Spill your guesses below! ⬇️

Register and play here: https://juan365.ph/

#Juan365 #Juan365PH #AllInJuanSaSaya",33,06/10/2025 01:30,,https://www.facebook.com/reel/1024472849867564/,0,0,Reels,,,,,Lifetime,18707.0,4523.0,626.0,380.0,106.0,140.0,,222.0,222.0,,,0.0,92159.179,6.674,,,,2025-06-10 01:30:00,2025-06
