Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Negative feedback from users: Hide all,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click)
1.22154E+17,6.15729E+13,Juan365,"Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,9/5/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/videos/1206624064606703/,1,0,Videos,,,,,Lifetime,30155,28195,1294,694,511,89,1205,,1202,3,0,82272.74,3.228,,0,,
1.22154E+17,6.15729E+13,Juan365,"She’s unstoppable! 🚀

Umarangkada si Alex Eala papunta sa Semifinals ng Guadalajara Open! 🙌🎾

Let’s cheer her on, Juankada! 🇵🇭❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,9/5/2025 0:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid028MNoURT8SsQpVmJFnx6L4sDyBEYv6dnTbdnFWHnDqgKDhtXB6WWD1GbLy4sinvkZl,0,0,Photos,,,,,Lifetime,54800,31620,619,359,232,28,624,120,504,,0.72,,,2,,2,
1.22154E+17,6.15729E+13,Juan365,"Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,9/4/2025 20:30,N/A,https://www.facebook.com/Juan365officialpage/videos/3799772336834210/,1,0,Videos,,,,,Lifetime,25364,24929,644,408,182,54,365,,365,,0,60650.041,2.769,,0,,
1.22154E+17,6.15729E+13,Juan365,"Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",7,9/4/2025 16:30,N/A,https://www.facebook.com/Juan365officialpage/videos/1234841778659099/,1,0,Videos,,,,,Lifetime,33869,28064,1467,648,742,77,1868,,1868,,0,117067.397,4.702,,0,,
1.22154E+17,6.15729E+13,Juan365,"Subukan ang Fa Cai Shen—dala ang swerte, saya, at kasaganahan sa bawat spin!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Subukan ang Fa Cai Shen—dala ang swerte, saya, at kasaganahan sa bawat spin!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",24,9/4/2025 7:01,uploaded,https://www.facebook.com/Juan365officialpage/videos/3311863135629175/,1,0,Videos,,,,,Lifetime,12257,13369,596,379,170,47,481,,479,2,0.04,49271.159,4.701,,0,,
1.22154E+17,6.15729E+13,Juan365,"MATCH ON HOLD 🌧️🎾

Pansamantalang naantala ang laban ni Alex Eala sa Guadalajara Open matapos siyang makalamang ng 3-2 sa huling set. Umaasang muling sisigla ang panahon para maipagpatuloy ang aksyon!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuankSports",,0,9/4/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid08FUpGhbTkFyBFyhW5tZAPq6pYVsWDCNWq8JH12PzZUJEQzvSCZXTycsGkWAKsDCXl,0,0,Photos,,,,,Lifetime,46629,25455,654,328,303,23,704,63,604,37,0.43,,,3,,2,
1.22154E+17,6.15729E+13,Juan365,"Lahat ba nakapag-generate na? Lapag nyo nga yung sa inyo?
What if gawing merch? 🤔💭

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/3/2025 20:23,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qe2ZhYRYEhqeuhpA4msv4Yx65cncs52mGzeA1rrFWETW6natGuZ7htcxqMeMTrbjl,0,0,Photos,,,,,Lifetime,101132,52114,836,470,326,40,3348,660,2578,110,1.5,,,2,,,
1.22154E+17,6.15729E+13,Juan365,"touch mo naaa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/3/2025 16:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qM6mN8SULeik47rNPG5W6PDX5QdbVmu4gkewC14RnxKLcqcDRAAkDaxygCn6zGAfl,0,0,Photos,,,,,Lifetime,117557,59288,1299,628,621,50,7231,3700,3524,7,1.88,,,10,,5,
1.22154E+17,6.15729E+13,Juan365,"🛠️ Heads up, Juankada!

Magkakaroon po tayo ng maintenance mamayang 4:00 AM.
Estimated downtime: 10–20 minutes lang — saglit lang ‘to!
Please plan your games and transaction accordingly. 🎮💸
Thanks for your understanding!

#Juan365 #MaintenanceUpdate #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya",,0,9/3/2025 12:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02trEGUdi1qXhLSSdMXTJKTp535WirGHj2mri33udxNff6vugRHTV6NP7Qv4hQNCgTl,0,0,Photos,,,,,Lifetime,47859,26880,498,283,183,32,811,85,659,67,0.22,,,6,,6,
1.22153E+17,6.15729E+13,Juan365,"Be Alert, Juankada!
Click smart—Juan365 CSR at Juan365 Official Page lang ang legit.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",,0,9/3/2025 7:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0278cGrL2GhkQZyxBQJ8MiprhrxZ7KiXMoUWK2hKKSdvnMcunBAUP934sB9JeyWyXRl,0,0,Photos,,,,,Lifetime,80331,44230,804,462,304,38,1368,223,1145,,1.2,,,10,,3,
1.22153E+17,6.15729E+13,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/3/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ujfkgYj8NUDh1YLgEirE4K34zMXDSgaSimNbLmscQ3ZJXc4Ui66Db7oQ93nzsnGgl,0,0,Photos,,,,,Lifetime,133106,68965,1424,906,468,50,4379,694,3404,281,2.18,,,10,,10,
1.22153E+17,6.15729E+13,Juan365,"Andito na tayo sa 1.5M, Juankada! 🥳 Pero hindi tayo titigil dito… ROAD TO 2M na tayo!! Salamat sa walang sawang suporta🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/3/2025 0:09,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Hmko7bHkWgBNxJ1Efhitm7ixmenThHS3rzUcvSv8gio48qxMsQdE6e8fKQUjhDpxl,0,0,Photos,,,,,Lifetime,51584,28251,707,439,219,49,863,115,748,,0.78,,,11,,3,
1.22153E+17,6.15729E+13,Juan365,"Astig ng Pinay! 🇵🇭 

Alex Eala tuloy ang panalo, abante sa Round of 16 ng Guadalajara 125 Open! 🙌🎾

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,9/2/2025 20:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BUZDYeZEcUrYF6r4TeJCG9b949U6c6WLTT6ckNV6PAxxAAKS9DSvwiGUvGwtMjkol,0,0,Photos,,,,,Lifetime,79137,43117,649,400,219,30,1007,219,787,1,1.35,,,7,,4,
1.22153E+17,6.15729E+13,Juan365,"Manifesting mode on! ✨ Anong deserve mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/2/2025 16:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0nrPzaq4C6DQFEMXb9nRxJjZUZhcxehaLHjdzc28nzizLFmv6nHEqGjsvcm26MwRzl,0,0,Photos,,,,,Lifetime,89357,52633,1248,541,644,63,1906,236,1662,8,2.03,,,8,,3,
1.22153E+17,6.15729E+13,Juan365,"Huwag magpahuli — complete your KYC in 3 days para smooth ang  gaming experience!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huwag magpahuli — complete your KYC in 3 days para smooth ang  gaming experience!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,9/2/2025 7:01,N/A,https://www.facebook.com/Juan365officialpage/videos/3285281324958081/,1,0,Videos,,,,,Lifetime,15642,16162,549,317,171,61,237,,235,2,0,50423.179,4.05,,0,,
1.22153E+17,6.15729E+13,Juan365,"🚧 GCASH SYSTEM MAINTENANCE ALERT! 🛠

Heads up, JUAN365 fam! 📣

Magkakaroon po ng GCash system maintenance ngayong araw, kaya temporary unavailable ang GCash transactions sa ating platform for 30 minutes.⏱️

Start Time: September 3, 2025 (Wednesday) 2:00 AM
End Time   : September 3, 2025 (Wednesday) 2:30 AM

Huwag mag-alala—balik normal agad ang serbisyo after nito. 💯
Thank you for your patience and patuloy na pagtangkilik sa JUAN365! 🎰🇵🇭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,9/2/2025 6:15,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid025eLDZkW7cM3rK8pWWZdRF4v4vFqbKqgvmM6jdXCjYkF2dDa81BEEDccqASWqwxjXl,0,0,Photos,,,,,Lifetime,83603,48106,534,330,188,16,1817,185,1482,150,0.39,,,11,,5,
1.22153E+17,6.15729E+13,Juan365,"Si Juan, hindi nagpapa-stress sa laro. 😌
May limit, may pahinga—kasi laro dapat, hindi laban sa buhay.
Play safe, play smart, everyJuan. 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,9/2/2025 4:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02eL7P76ay26BGPKESAyDpGABXvZBgjKp2ePrLZVrWHcup8EfP55C86BotFdoNu3jWl,0,0,Photos,,,,,Lifetime,102947,57548,663,373,270,20,1527,217,1308,2,1.68,,,8,,5,
1.22153E+17,6.15729E+13,Juan365,"Habol na, Juankada! 😊🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/2/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02s7eWMDEgeaFU5nV3hxVNPtHMNrc1g6drHL3pL6GftBeWB5DWobRHjiS27bu8Yo1Fl,0,1,Photos,,,,,Lifetime,82426,40579,795,413,299,83,1601,248,1349,4,0,,,12,,4,
1.22153E+17,6.15729E+13,Juan365,"Kung tatanungin mo ako, Juankada… Isa ito sa mga game na dapat mong subukan: Tiger’s Grace! 🐯
Dito, power at swerte ang dala — ako na mismo ang nagsasabi, masaya ‘to!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Kung tatanungin mo ako, Juankada… Isa ito sa mga game na dapat mong subukan: Tiger’s Grace! 🐯
Dito, power at swerte ang dala — ako na mismo ang nagsasabi, masaya ‘to!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",5,9/1/2025 20:30,N/A,https://www.facebook.com/Juan365officialpage/videos/1509397300219748/,1,0,Videos,,,,,Lifetime,70419,58284,1628,829,751,48,1641,,1637,4,0,163707.149,3.002,,0,,
1.22153E+17,6.15729E+13,Juan365,"First 3 words na makita mo… yan ang darating sa’yo ngayong September!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/1/2025 16:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0hCDjpaSLVwtCk7ziSwEkGL2VfZQzkqipNn16gBTkeKFLYwWxtohp763yPrrGYvCdl,0,0,Photos,,,,,Lifetime,104913,55005,3192,1090,1888,214,5035,541,4492,2,1.26,,,7,,3,
1.22153E+17,6.15729E+13,Juan365,"Goodnight! Sleep well, Juankada! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/1/2025 7:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0XCCskD3HvsDxasCN5ps1dWNtDPLwFdpWMghnvMiZTWzdHhvzzcqtE1bWzME9N5Q2l,0,0,Photos,,,,,Lifetime,51859,27218,591,411,142,38,445,70,372,3,0.65,,,2,,1,
1.22153E+17,6.15729E+13,Juan365,"Hassle-free ang saya!  Log in now sa official Juan365 APP o website, gamit lang ang registered mobile number mo.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/1/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0XXY2W5dQFSkgBnRvMspw1i3j4i3gZkfktvcjRDm15hF9mhfFu6zMEW51BfRBDKjfl,0,0,Photos,,,,,Lifetime,83885,44853,745,368,337,40,1540,222,1317,1,1.28,,,7,,10,
1.22153E+17,6.15729E+13,Juan365,"I-download na ang Juan365 App in just 4 simple steps!
Mas mabilis, mas madali, mas masaya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,9/1/2025 0:06,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0jATJEZtbaG2hi3anD7n3bdPWoKb1yMLgsFRYCXgzQs2pgMSiqKH8T24Ej9Fii4jQl,0,0,Photos,,,,,Lifetime,70535,37436,680,402,243,35,859,170,689,,1.31,,,5,,7,
1.22153E+17,6.15729E+13,Juan365,"Monday made better! Claim your cashback na, Juankada! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Monday made better! Claim your cashback na, Juankada! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,8/31/2025 21:30,N/A,https://www.facebook.com/Juan365officialpage/videos/766573776272331/,1,0,Videos,,,,,Lifetime,22724,22510,931,497,390,44,1305,,1304,1,0,70864.783,3.836,,0,,
1.22153E+17,6.15729E+13,Juan365,"Juankada, bagong buwan na naman!  Say hello to September and hello to more fun! 🎉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Juankada, bagong buwan na naman!  Say hello to September and hello to more fun! 🎉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",12,8/31/2025 18:00,N/A,https://www.facebook.com/Juan365officialpage/videos/1071268751830956/,1,0,Videos,,,,,Lifetime,30217,27868,912,545,305,62,647,,646,1,0,72884.518,2.776,,0,,
1.22153E+17,6.15729E+13,Juan365,"Marami ang marunong maglaro, pero si Juan, marunong magpigil.
Kalmado, kalkulado, kampante.
🎮 Play smart. Play safe.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/31/2025 8:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qDM4cyVaGSy9LVHt1gESdBtvEbHoLpTUN3suPPk5wzADsALW5DDTRpGJqPXNEWWAl,0,0,Photos,,,,,Lifetime,147989,74916,1125,656,402,67,3650,524,3124,2,2.61,,,24,,13,
1.22153E+17,6.15729E+13,Juan365,"Parang agila sa himpapawid, hatid ni Fortuna Arara ang swerte na malayo ang lipad! Play it now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Parang agila sa himpapawid, hatid ni Fortuna Arara ang swerte na malayo ang lipad! Play it now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",23,8/31/2025 5:02,N/A,https://www.facebook.com/Juan365officialpage/videos/1327857819033064/,1,0,Videos,,,,,Lifetime,11942,13772,586,375,184,27,399,,398,1,0.02,41132.715,4.087,,0,,
1.22153E+17,6.15729E+13,Juan365,"Not one, but TWO! Bagong wallpapers para sa’yo, Juankada! Thank me later! 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JamesReid",,0,8/31/2025 1:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02rLYVFWXmEMp15ARNtWptmhzTaqTrNjEmc72P6t9SYn2FvWLdbosEaTcvXUoXS4gWl,0,0,Photos,,,,,Lifetime,83954,40899,810,481,282,47,1228,253,970,5,1.21,,,11,,3,
1.22153E+17,6.15729E+13,Juan365,"Be part of the Juan365 Official FB Community Group and connect with everyJuan! 10 Juankada ang may chance magkaroon ng total of 3,000 worth of free Juan365 credits! 
💙 Pag umabot ng 5K shares itong post, may additional 10 Juankada pa na mapipili!

Mechanics:
1️⃣ Join the Juan365 Official Group 
2️⃣ Follow both Juan365  and Juan365 Cares 
3️⃣ Comment your User ID and attach a screenshot showing you’ve completed all steps
4️⃣ Tag 3 friends and invite them to join the community

Makisaya, makikulitan, at sumama sa mga community events kasama ang Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,8/30/2025 21:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0F1Ksmsapjcaij6qT7qRTBGuYFKw3uTAA9La7ciAQZoeC2ZCtjqgNLX38sHK7483jl,0,0,Photos,,,,,Lifetime,116464,63288,3055,1163,1354,538,4217,578,3633,6,2.04,,,3,,4,
1.22153E+17,6.15729E+13,Juan365,"First time sa Juan365? May 36.5 bonus agad!

Just follow these steps:
✅ Bind your number
⬇️ Download the Juan365 app
👍 Like our FB page
🆔 Complete your KYC

Bonus na ‘yan, walang hassle!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","First time sa Juan365? May 36.5 bonus agad!

Just follow these steps:
✅ Bind your number
⬇️ Download the Juan365 app
👍 Like our FB page
🆔 Complete your KYC

Bonus na ‘yan, walang hassle!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",12,8/30/2025 18:00,N/A,https://www.facebook.com/Juan365officialpage/videos/2861485304049489/,1,0,Videos,,,,,Lifetime,18285,16331,651,399,208,44,505,,495,10,0,59703.62,4.116,,0,,
1.22153E+17,6.15729E+13,Juan365,"STOP! Don’t Get Scammed! 🚫
Makipag-usap lang sa Juan365 Live Chat o Juan365 Official Page.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert","STOP! Don’t Get Scammed! 🚫
Makipag-usap lang sa Juan365 Live Chat o Juan365 Official Page.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",10,8/30/2025 8:01,N/A,https://www.facebook.com/Juan365officialpage/videos/1121587333400740/,1,0,Videos,,,,,Lifetime,44901,38985,991,632,305,54,604,,602,2,0,122018.817,3.284,,0,,
1.22153E+17,6.15729E+13,Juan365,"Narinig n’yo na kay James Reid! 
Follow Juan365 para lagi kang updated sa mga promos, events, at pa-surprises! 💙

Play Responsibly, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Narinig n’yo na kay @[100079635633924:2048:James Reid]! 
Follow @[61572881214141:2048:Juan365] para lagi kang updated sa mga promos, events, at pa-surprises! 💙

Play Responsibly, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",24,8/30/2025 2:53,uploaded,https://www.facebook.com/reel/1481551416525351/,0,0,Reels,,,,,Lifetime,26302,28704,1205,872,269,64,568,,567,1,0.11,108182.338,4.692,,0,,
1.22153E+17,6.15729E+13,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",15,8/30/2025 1:01,N/A,https://www.facebook.com/Juan365officialpage/videos/728292093709219/,1,0,Videos,,,,,Lifetime,55738,50491,2012,1316,597,99,2544,,2538,6,0.14,209402.042,4.489,,0,,
1.22153E+17,6.15729E+13,Juan365,"Lakas, diskarte, at pampaswerte.
Sa Glory of Rome, ikaw ang mandirigma sa reels! ⚔️🏛️
Conquer the spin and feel the glory! ✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Lakas, diskarte, at pampaswerte.
Sa Glory of Rome, ikaw ang mandirigma sa reels! ⚔️🏛️
Conquer the spin and feel the glory! ✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",23,8/29/2025 22:00,N/A,https://www.facebook.com/Juan365officialpage/videos/806195798633894/,1,0,Videos,,,,,Lifetime,10848,13154,498,343,109,46,287,,286,1,0.04,39058.237,4.233,,0,,
1.22153E+17,6.15729E+13,Juan365,"Congratulations, James Reid! 
Muling magbabalik sa Primetime nag i-isang Multimedia Prince ng bayan. 
All-out support ang Juan365 Family sa bagong kwento at kilig na hatid mo gabi-gabi, James! 💖🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,8/29/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02zJwS3c5XwsgEJRizBC328sgRRirV48H4Et2G567yKDQ4NL4dfszeXSCJAqY5MTFhl,0,0,Photos,,,,,Lifetime,63442,34600,946,546,354,46,1237,129,992,116,0.92,,,10,,3,
1.22153E+17,6.15729E+13,Juan365,"Simula na ng masayang season! Ready ka na ba sa mas exciting na laro, Juankada? 🎄🎅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Simula na ng masayang season! Ready ka na ba sa mas exciting na laro, Juankada? 🎄🎅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,8/29/2025 18:00,N/A,https://www.facebook.com/Juan365officialpage/videos/4417404635156583/,1,0,Videos,,,,,Lifetime,17023,17324,582,399,152,31,304,,282,22,0,41438.133,2.846,,0,,
1.22153E+17,6.15729E+13,Juan365,"📢 BancNet Advisory

As of 4:30 AM, BancNet has confirmed that services are officially back to normal.

✅ You may now:

Send money to other banks via Bank Transfer

Pay via QRPh using the GCash app

To ensure a smooth experience, we recommend restarting both your GCash app and your device.

💸 We are working closely with BancNet to process any pending refunds to affected GCash wallets within 24 to 48 hours.

Thank you for your patience and understanding.
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/29/2025 13:57,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0NP6tDit3AHjiT4PYtrSJF8K6bC26sgqH7QUgTvWtp3ANea92L4abjuC5yj8jiof5l,0,0,Photos,,,,,Lifetime,92920,52030,856,407,418,31,2135,184,1835,116,0.43,,,9,,4,
1.22153E+17,6.15729E+13,Juan365,"🚧 SERVICE ADVISORY 🚧

Hi Juankada! 👋
Pansamantala pong hindi magagamit ang QRPh feature via GCash app dahil sa technical adjustments sa kanilang end. 😓

🛠️ Huwag mag-alala — temporary lang ito.
We’ll let you know agad-agad once ma-restore na ang service.

Salamat sa inyong patience at patuloy na pagtangkilik sa JUAN365! 💙🎰
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/29/2025 8:03,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Zn9jmhvxRKtq9CR3cR41yddXxrfHfePHyP9hKWx33YqjWoiPjDuNpSf3htG3nbccl,0,0,Photos,,,,,Lifetime,106969,55579,854,481,342,31,2796,229,2430,137,0.54,,,17,,12,
