post_id,created_time,date,message,permalink,likes,comments,shares,reactions,total_engagement
580104038511364_122163486236762707,2025-10-27T10:00:02+0000,2025-10-27,"Download the app and get up to 500 BONUS!
Sino gusto ng libre?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163486236762707,0,0,95,0,95
580104038511364_122163467150762707,2025-10-27T07:00:05+0000,2025-10-27,"Treats, not tricks, para sa mga creative na Juankada!
Ipakita ang fang-tastic Halloween look mo at manalo ng special rewards from Juan365! 🧡

How To Join:
1️⃣ Like & Follow Juan365 
2️⃣ Comment your b",https://www.facebook.com/122169588380762707/posts/122163467150762707,0,0,86,0,86
580104038511364_122163451970762707,2025-10-27T04:30:05+0000,2025-10-27,"Monday motivation? Easy. Cashback from Juan365  Let’s go, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163451970762707,0,0,39,0,39
580104038511364_122163443504762707,2025-10-27T02:51:57+0000,2025-10-27,"JUAN365 CARES | KwentuJuan Tayo | TAHANAN Full Episode

Iba't ibang mga bahay ang makikita natin sa Pilipinas,  pero hindi lahat ng ito ay matatawag mong tahanan. Paano kung ang tahanan ng isang tao a",https://www.facebook.com/122169588380762707/posts/122163443504762707,0,0,30,0,30
580104038511364_122163421022762707,2025-10-27T00:00:51+0000,2025-10-27,"Halloween’s coming closer! 👻
Pero tandaan, hindi dapat nakakatakot ang gaming mo—play safe, play smart, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365",https://www.facebook.com/reel/1585332225970508/,0,0,47,0,47
580104038511364_122163369872762707,2025-10-26T14:01:27+0000,2025-10-26,"Kung binabasa mo ‘to, ikaw ang next na magiging maswerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/1020847593501354/,0,0,65,0,65
580104038511364_122163351608762707,2025-10-26T11:01:34+0000,2025-10-26,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/1820100058605488/,0,0,89,0,89
580104038511364_122163344822762707,2025-10-26T09:50:10+0000,2025-10-26,"2M FOLLOWERS, 2M THANK YOUS!
Mula umpisa hanggang ngayon, ramdam namin ang support n’yo, Juankada! Salamat sa walang sawang supporta — kayo ang tunay na bida sa #AllInJuanSaSaya! Let’s keep growing an",https://www.facebook.com/reel/800015246172926/,0,0,150,0,150
580104038511364_122163335786762707,2025-10-26T07:51:10+0000,2025-10-26,,https://www.facebook.com/122169588380762707/posts/122163335786762707,0,0,78,0,78
580104038511364_122163332354762707,2025-10-26T07:00:33+0000,2025-10-26,"Juankada! You can now deposit safely and instantly using GrabPay — para mas mabilis ang laro, mas smooth ang experience!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#",https://www.facebook.com/122169588380762707/posts/122163332354762707,0,0,39,0,39
580104038511364_122163315356762707,2025-10-26T03:30:43+0000,2025-10-26,"JUANKADA, tuloy pa rin ang Supresa! 😍

Mas madali, mas exciting, at mas bongga ang papremyo!
📱⌚🎧💸 — baka isa d’yan mapunta sa’yo!

Sali na bago mahuli! 🎊

🔗 For full details and updates:
👉 Visit: Juan",https://www.facebook.com/reel/9568470113277558/,0,0,92,0,92
580104038511364_122163295718762707,2025-10-26T00:00:15+0000,2025-10-26,"Slow down, Juankada. 🍵
Recharge and enjoy light, smart play before the new week begins.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSa",https://www.facebook.com/122169588380762707/posts/122163295718762707,0,0,46,0,46
580104038511364_122163247280762707,2025-10-25T14:00:34+0000,2025-10-25,"Responsableng gamer? Ikaw ‘yan, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163247280762707,0,0,38,0,38
580104038511364_122163223724762707,2025-10-25T10:00:15+0000,2025-10-25,"Yung tipong automatic mong nasasabi pag biglang may malaking swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163223724762707,0,0,48,0,48
580104038511364_122163212330762707,2025-10-25T08:04:24+0000,2025-10-25,"JUANKADA, andito pa rin ang chance mo! 💥

May pagkakataon ka pang manalo ng 📱 phone, ⌚ watch, 🎧 earphones, at 💸 credits!

’Wag nang hintayin bukas — baka ikaw na ang susunod na masurpresa ni Juan! 😉

",https://www.facebook.com/reel/807732575552587/,0,0,58,0,58
580104038511364_122163202154762707,2025-10-25T06:01:02+0000,2025-10-25,"Kadalasan sa ating mga Pilipino, nagpupunta lamang sa sementeryo tuwing Araw ng Undas o kapag may libingan. 

Pero paano kung ang lugar na ito ay nagsilbi ng espasyo na hindi maiwanan? Kilalanin natin",https://www.facebook.com/122169588380762707/posts/122163202154762707,0,0,22,0,22
580104038511364_122163193538762707,2025-10-25T04:30:07+0000,2025-10-25,"Comment mo nga ‘yung linyang palagi mong sinasabi tuwing game time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163193538762707,0,0,36,0,36
580104038511364_122163171566762707,2025-10-25T00:00:43+0000,2025-10-25,"Walang talo, may balik palagi sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/783465131356048/,0,0,45,0,45
580104038511364_122163106580762707,2025-10-24T14:00:11+0000,2025-10-24,"Type your answer below, Juankada! 👇 Tingnan natin kung sino talaga ang swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanK",https://www.facebook.com/122169588380762707/posts/122163106580762707,0,0,64,0,64
580104038511364_122163074072762707,2025-10-24T10:01:25+0000,2025-10-24,"JUAN MILLION? Hindi na!
2 MILLION JUANKADA na tayo! 🎉
Kaya doble rin ang pa-surpresa, hindi lang iPhone 17, may DALAWANG iPhone 17 Pro pa na ipamimigay ni Juan!
Share mo na ‘to, Juankada — baka ikaw n",https://www.facebook.com/reel/1480106316535292/,0,0,9159,0,9159
580104038511364_122163059600762707,2025-10-24T08:25:40+0000,2025-10-24,,https://www.facebook.com/122169588380762707/posts/122163059600762707,0,0,43,0,43
580104038511364_122163048896762707,2025-10-24T07:00:11+0000,2025-10-24,"Ang dami mong pwedeng i-claim! — lahat may bonus sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",https://www.facebook.com/reel/1987686608744925/,0,0,87,0,87
580104038511364_122163032444762707,2025-10-24T04:30:08+0000,2025-10-24,"Kaya mo bang hulaan kung alin dito, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122163032444762707,0,0,69,0,69
580104038511364_122162997458762707,2025-10-24T00:00:33+0000,2025-10-24,"9 Fridays before Christmas — ang bilis! Tuloy-tuloy ang saya with Juan365!

How to Join:

1️⃣ Like and follow JuanBingo  ( https://www.facebook.com/Juan365Bingo )

2️⃣ Share this post, mention Juan365",https://www.facebook.com/122169588380762707/posts/122162997458762707,0,0,143,0,143
580104038511364_122162930948762707,2025-10-23T14:00:00+0000,2025-10-23,"3 steps to swerte:
① Download 📲
② Register 🧾
③ Claim up to 500 bonus
Easy diba?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Juan",https://www.facebook.com/122169588380762707/posts/122162930948762707,0,0,61,0,61
580104038511364_122162907524762707,2025-10-23T11:06:08+0000,2025-10-23,,https://www.facebook.com/122169588380762707/posts/122162907524762707,0,0,52,0,52
580104038511364_122162894882762707,2025-10-23T10:00:00+0000,2025-10-23,"Comment na Juankada, kung ready ka na sa swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162894882762707,0,0,48,0,48
580104038511364_122162869016762707,2025-10-23T08:32:42+0000,2025-10-23,,https://www.facebook.com/122169588380762707/posts/122162869016762707,0,0,84,0,84
580104038511364_122162854682762707,2025-10-23T07:00:23+0000,2025-10-23,"Nako po! Caught in the act si Juankada! 😂

Kaya dapat marunong magpigil at alam kung kailan TITIGIL.

WAG IKUNSINTI ang walang control — Play Responsibly, Juankada! 🫡

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/122169588380762707/posts/122162854682762707,0,0,22,0,22
580104038511364_122162826950762707,2025-10-23T03:30:37+0000,2025-10-23,"JUANKADA, hindi pa huli para sumali! 🎉

May chance ka pa manalo ng 📱 phone, ⌚ watch, 🎧 earphones, o 💸 credits!

’Wag magpahuli — baka ikaw na ang next masurpresa ni Juan! 😉

🔗 For full details and upd",https://www.facebook.com/reel/4065797190398605/,0,0,101,0,101
580104038511364_122162803940762707,2025-10-23T00:00:34+0000,2025-10-23,"Kung ikaw gagawa ng sariling slot machine, anong theme mo gusto? 😎
Comment below, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuan",https://www.facebook.com/122169588380762707/posts/122162803940762707,0,0,52,0,52
580104038511364_122162710772762707,2025-10-22T11:21:15+0000,2025-10-22,,https://www.facebook.com/122169588380762707/posts/122162710772762707,0,0,33,0,33
580104038511364_122162702762762707,2025-10-22T10:00:28+0000,2025-10-22,"Buti nalang good vibes lagi sa Juan365 !

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162702762762707,0,0,60,0,60
580104038511364_122162673824762707,2025-10-22T07:54:35+0000,2025-10-22,,https://www.facebook.com/122169588380762707/posts/122162673824762707,0,0,83,0,83
580104038511364_122162666516762707,2025-10-22T07:00:23+0000,2025-10-22,"All play, all fun — that’s JuanSports! 

Follow JuanSports  today! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162666516762707,0,0,56,0,56
580104038511364_122162650658762707,2025-10-22T04:30:23+0000,2025-10-22,"Comment mo nga kung saan mo ‘yan ilalaban, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",https://www.facebook.com/reel/822253767168098/,0,0,93,0,93
580104038511364_122162612930762707,2025-10-22T00:00:24+0000,2025-10-22,"Wednesday vibes: Chill lang, wag masyado all-in 😉
Remember, Juan knows his limits. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya ",https://www.facebook.com/122169588380762707/posts/122162612930762707,0,0,51,0,51
580104038511364_122162551946762707,2025-10-21T16:18:45+0000,2025-10-21,"📢 Service Advisory

Heads up Juankada! 🚧

GCash and Maya will undergo scheduled maintenance on Oct 22, 2025.

🕒 GCash:
12:00 AM–12:30 AM
5:00 AM–5:30 AM
❌ PayIn (QR/QRPH Scan-to-Pay) unavailable
✅ Pay",https://www.facebook.com/122169588380762707/posts/122162551946762707,0,0,41,0,41
580104038511364_122162539070762707,2025-10-21T15:00:14+0000,2025-10-21,"Arat na mga day Juans, sabay sabay na sumama sa paglipad ng eroplano! Alam mo ha!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Ju",https://www.facebook.com/122169588380762707/posts/122162539070762707,0,0,42,0,42
580104038511364_122162500388762707,2025-10-21T11:00:23+0000,2025-10-21,"Control your game, control your gastos!
Set your budget limit now para worry-free gaming!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/122169588380762707/posts/122162500388762707,0,0,46,0,46
580104038511364_122162471192762707,2025-10-21T08:01:49+0000,2025-10-21,"Ready ka ba sa ulan ng swerte, Juankada? It’s MONEY RAIN time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/1154636363277663/,0,0,59,0,59
580104038511364_122162429780762707,2025-10-21T03:30:42+0000,2025-10-21,"May mga nasurpresa na… pero hindi pa tapos ang saya! 🎉

📱 Phone, ⌚ Watch, 🎧 Earphones, at 💸 Credits — pwedeng sayo na ‘yan!

Juankada, ‘wag nang magpahuli — sumali na sa #SupresaniJuan at baka ikaw na",https://www.facebook.com/reel/1842226239715055/,0,0,107,0,107
580104038511364_122162397572762707,2025-10-21T00:01:04+0000,2025-10-21,"Laugh, play, and feel the thrill with JokerAce! 🃏
Our Game of the Day na siguradong magpapa-good vibes sa’yo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Ju",https://www.facebook.com/reel/685907897465464/,0,0,47,0,47
580104038511364_122162320580762707,2025-10-20T14:00:22+0000,2025-10-20,"Ganito rin ba kayo Juankada? 😅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162320580762707,0,0,38,0,38
580104038511364_122162289890762707,2025-10-20T10:00:27+0000,2025-10-20,"San ka mas na-eexcite, Juankada? 😍
React now and let’s see kung saan ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162289890762707,0,0,67,0,67
580104038511364_122162277542762707,2025-10-20T08:03:38+0000,2025-10-20,,https://www.facebook.com/122169588380762707/posts/122162277542762707,0,0,34,0,34
580104038511364_122162271296762707,2025-10-20T07:00:18+0000,2025-10-20,"Start your week right, Juankada! 💪
Play smart and stay in control.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122162271296762707,0,0,56,0,56
580104038511364_122162254748762707,2025-10-20T04:30:04+0000,2025-10-20,"Quick game muna, Juankada! Comment mo agad kung alam mo yung sagot!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #Gf",https://www.facebook.com/122169588380762707/posts/122162254748762707,0,0,70,0,70
580104038511364_122162223740762707,2025-10-20T00:00:30+0000,2025-10-20,"‘Wag sayangin ang swerte — claim your cashback ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",https://www.facebook.com/122169588380762707/posts/122162223740762707,0,0,48,0,48
580104038511364_122162158682762707,2025-10-19T14:01:58+0000,2025-10-19,"Safe, legit, at madali lang — bind your number, follow, download, KYC, done!
Comment mo nga “Legit si Juan!” kung naka-claim ka na!

Download the Juan365 app now!

#Juan365 #Juan365PH #AllInJuanSaSaya",https://www.facebook.com/reel/1584322879601237/,0,0,84,0,84
580104038511364_122162126300762707,2025-10-19T10:00:01+0000,2025-10-19,"Laro lang ‘pag may time. Pero work, family, at tulog — ‘wag kalimutan.

⚖️ Panalo ang buhay na may balance.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan",https://www.facebook.com/122169588380762707/posts/122162126300762707,0,0,60,0,60
580104038511364_122162100350762707,2025-10-19T07:00:38+0000,2025-10-19,"Sugar rush meets super spins!
Sweet Bonanza 1000 is here to satisfy your panalo cravings.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/reel/1330462715127607/,0,0,55,0,55
580104038511364_122162072294762707,2025-10-19T03:30:15+0000,2025-10-19,"Hindi pa tapos ang surpresa — tuloy-tuloy pa rin ang papremyo ni Juan! 😍

📱⌚🎧💸
Kung gusto mong masurpresa rin, alam mo na ang gagawin —
Join now, Juankada!

🔗 For full details and updates:
👉 Visit: Ju",https://www.facebook.com/reel/1404433661249809/,0,0,110,0,110
580104038511364_122162041514762707,2025-10-19T00:01:05+0000,2025-10-19,"Imagine mo... ikaw ‘yung nanalo. 😍

Ano’ng unang papasok sa isip mo?
Describe your feeling — baka mamanifest mo din 'to!  💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉",https://www.facebook.com/reel/1594644331366666/,0,0,57,0,57
