Publish time,Post type,Title,Reactions,Comments,Shares,Total Engagement,Reach,Permalink
6/4/2025 19:00,Photos,"Isang click lang kay Juan365, instant thrill agad! Bawat pindot, may chance sa big win — dahil sa Juan365, bida ang EveryJuan! 🎉💸🔥

ⓕ https://www.facebook.com/Juan365officialpage/
ⓕ https://www.facebook.com/groups/juan365officialgroup
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365  #Juan365PH  #JuanCares  #AllInJuan  #SulitKayJuan",407,249,184,840,9692,https://www.facebook.com/Juan365officialpage/posts/pfbid0ocjeZsqbAkCFdhiuQFQy6Z29SzUwPnUBNujMdkGCuAdBcAHte3U7je83YNk9Up4El
11/30/2025 5:00,Photos,"𝐑𝐞𝐰𝐚𝐫𝐝𝐬 𝐚𝐫𝐞 𝐰𝐚𝐢𝐭𝐢𝐧𝐠 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎁

Join our Official TG channel now para sa exclusive PROMO CODES at free rewards na hindi mo makukuha kahit saan! Telegram Link on the Comment Section. 

Don’t miss out! Be the first to get it! ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",415,237,188,840,27973,https://www.facebook.com/Juan365officialpage/posts/pfbid02PwkCUiQpGpqK6CcPUBerRf1XFbcoTmpUp3tP2T4K8kgrz9yF8pMf1jEi9XPBWKrRl
8/2/2025 19:00,Videos,"Manifesting? No need—Money Come is here! 💸⚡
Get ready for that fast-track thrill and reel excitement.
Game of the Day vibes? Solid! 🔥🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",595,190,53,838,28549,https://www.facebook.com/Juan365officialpage/videos/1387533628976056/
8/17/2025 21:51,Photos,,575,234,28,837,58547,https://www.facebook.com/Juan365officialpage/posts/pfbid06hP62GJJ14tkJCPnDijAshu3Gcf25DskESqPL2pBDDQtViMSSpEh2g5PzXF8icRGl
9/3/2025 20:23,Photos,"Lahat ba nakapag-generate na? Lapag nyo nga yung sa inyo?
What if gawing merch? 🤔💭

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",470,326,40,836,52114,https://www.facebook.com/Juan365officialpage/posts/pfbid0qe2ZhYRYEhqeuhpA4msv4Yx65cncs52mGzeA1rrFWETW6natGuZ7htcxqMeMTrbjl
7/31/2025 19:01,Photos,"August na! 🍂  A month full of surprises, swerte, at saya—bring it on! 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",538,261,33,832,50925,https://www.facebook.com/Juan365officialpage/posts/pfbid032xAJ7wyLT5P9YqCH2KnJMZHAADpMoSp9GDr7ZahNXSBRN8jgAsUdsrEDceXzgavEl
7/10/2025 5:51,Photos,"🔥WE HIT 200,000 FOLLOWERS!🔥
Grabe, da best talaga kayo, JuanKada! 💯💚
From 100K to 200K—mas dumami, mas lumakas, mas solid! 😭 Salamat sa tiwala, at todo supporta.
Hindi lang kayo followers… kayo ang puso ng Juan365. ❤️

Tuloy-tuloy lang ang kulitan, bigayan, at pa-premyo! 🎁
Next stop: 500K? Sama-sama 'to! 🚀

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",526,265,40,831,31972,https://www.facebook.com/Juan365officialpage/posts/pfbid0XbmfBC3U6XXUnWXg9ep6cZAphcGC1xJd4bGNywqFksCnE7LHKWa7SmMy1Tu8VDYl
8/25/2025 8:00,Photos,"Hindi lang basta laro—may diskarte si JUAN! 💡🎰
Set limits, choose fun, and keep it safe every time.
Mas solid ‘pag may control. 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",499,223,108,830,47797,https://www.facebook.com/Juan365officialpage/posts/pfbid0L5kqpGMDcqcbW7dk5xbhooLZEw62naR3kkoTanS3LMK385RRe1n6gKocwx9oq1LCl
11/13/2025 20:00,Photos,"Juankada, 6 Fridays na lang at Pasko na! Pero si Juan, hindi na makapaghintay — tuloy-tuloy ang pa-surpresa!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )
2️⃣ Share this post and mention Juan365  and JuanSports as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya 
3️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",369,252,208,829,13253,https://www.facebook.com/Juan365officialpage/posts/pfbid06nx9yqRuBqJi3zqvMbh3PasHwHFwesRHQeqC5znhV3CMG2SgjFQ8svEe2AG5aWoXl
9/7/2025 0:00,Photos,"APP or Website, Saan ka naglalaro, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",475,304,47,826,37739,https://www.facebook.com/Juan365officialpage/posts/pfbid025TJVLWuygeFMuBgxMn6UfWneDdirsxLgTJSNQTJY9dJ3eBKahYjLtRi3msKeh4G5l
9/12/2025 16:30,Videos,"Unleash the thunder, claim the glory! ⚡ Wrath of Olympus is here to test your luck!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",506,284,34,824,34830,https://www.facebook.com/Juan365officialpage/videos/807316174985410/
7/21/2025 19:00,Videos,"Get hyped, the thrill is real! 😱
Comment ""⚡"" if ready ka na for non-stop action!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",499,285,36,820,30083,https://www.facebook.com/Juan365officialpage/videos/24137129185922375/
11/24/2025 0:00,Videos,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",545,190,83,818,20607,https://www.facebook.com/reel/1166657278390416/
9/9/2025 7:00,Photos,"Control is the real flex. 💪🎮
Hindi kailangan ng lucky streak kung may tamang limit.
Si Juan, panalo dahil alam ang hangganan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",449,314,54,817,31332,https://www.facebook.com/Juan365officialpage/posts/pfbid0v4zuSRKEh3VuV31sii7e1HZP8TRcSmau8tvMgxFnWEjZpzFDD4vjbmeq7eThzYial
6/3/2025 19:00,Photos,"All the Fun in Juan place! ‘Wag ka na lumayo — One-stop gaming for everyJUAN! Baka Juan365 yan! 🤩🫶

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365 #Juan365PH #AllInJuan",389,244,180,813,9292,https://www.facebook.com/Juan365officialpage/posts/pfbid0GvB5Kae52erpQK4hS6FKWzq4P4iB4R2MroJ16hGVftRg7UpiodZRMnvbc8MhUApTl
9/5/2025 7:01,Photos,"Mas masaya ‘pag kontrolado.
Hindi kailangan isugal ang lahat—enjoy lang, chill lang. 🎰🧠
Play smart, play responsibly.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",450,301,61,812,41681,https://www.facebook.com/Juan365officialpage/posts/pfbid02BPXqwKqbuWiXeKBZDWuWa99YjFPwAhUSbx3ef5HnCyHctCy9H3LyEzfq7z9ybq8kl
8/21/2025 18:24,Videos,"Access Juan365 in just 1 tap, Juankada! 📲
I-add na sa Home Screen para laging ready ang saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",524,202,86,812,17605,https://www.facebook.com/Juan365officialpage/videos/1648741875781593/
9/7/2025 16:30,Videos,"Start strong, Juankada! Gawin nating extra rewarding ang Monday mo with cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",445,308,58,811,16734,https://www.facebook.com/Juan365officialpage/videos/1685546168823515/
8/31/2025 1:00,Photos,"Not one, but TWO! Bagong wallpapers para sa’yo, Juankada! Thank me later! 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JamesReid",481,282,47,810,40899,https://www.facebook.com/Juan365officialpage/posts/pfbid02rLYVFWXmEMp15ARNtWptmhzTaqTrNjEmc72P6t9SYn2FvWLdbosEaTcvXUoXS4gWl
8/28/2025 1:01,Videos,"Juankada, ingat online! 
Never click or share info—Juan365 CSR o Juan365 Official Page lang dapat kausap mo.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",558,221,29,808,35437,https://www.facebook.com/Juan365officialpage/videos/767373898987839/
7/14/2025 4:01,Photos,"💸 Pa-Deposit na? Eto, easy lang!

Here's a step-by-step guide para smooth ang pag-cash in sa Juan365!🔥

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps: 

1. Click ""Deposit"" on the top of the Site
2. Click 'Deposit'
3. Choose Payment Method
4. Select Amount to Deposit
5. Save the QR Code
6. Open your GCash App 
-Tap ""QR""
7.  Choose ""Upload QR""
8. Pay using the uploaded QR Code
9. Screenshot the payment receipt
10. Reload the app and wait for 1–2 minutes

✅ Your deposit should reflect shortly!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada #TheResponsibleJuan",433,323,50,806,34827,https://www.facebook.com/Juan365officialpage/posts/pfbid06j8Tak1nhKAjb4h5wmMtFtkc7ApUbxUkmWt9svAdUUDnfmFyrAh7syWwKW3zhgaZl
9/3/2025 7:00,Photos,"Be Alert, Juankada!
Click smart—Juan365 CSR at Juan365 Official Page lang ang legit.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",462,304,38,804,44230,https://www.facebook.com/Juan365officialpage/posts/pfbid0278cGrL2GhkQZyxBQJ8MiprhrxZ7KiXMoUWK2hKKSdvnMcunBAUP934sB9JeyWyXRl
11/29/2025 0:00,Videos,"Kung ready ka sa thrill, we’re ready for you! Play our top games today — let’s GOOO, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",434,252,114,800,15779,https://www.facebook.com/reel/1379681457100578/
6/2/2025 19:00,Photos,"ALL IN na kami sa bagong line-up—and grabe, sobrang excited na kaming ipakilala sila sa inyo! 🥹💥 Ikaw, ready ka na ba? Sino-sino kaya sila? I-drop ang hula mo sa comments! 🔥

ⓕ https://www.facebook.com/Juan365officialpage/
ⓕ https://www.facebook.com/groups/juan365officialgroup
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365 #Juan365PH #JuanCares #AllInJuan #SulitKayJuan",385,253,162,800,8047,https://www.facebook.com/Juan365officialpage/posts/pfbid034689LMqDBerzSyceAyadya8m3vCrn6z86q44aCxEbf9aicfKR2Bij71kxiEmmBiXl
11/30/2025 20:00,Photos,"December na! Time to make memories, moments, at saya na pang-‘remember’ talaga.
Ikaw, Juankada, ano ang inaabangan mo ngayong December?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",520,168,111,799,39286,https://www.facebook.com/Juan365officialpage/posts/pfbid07dmY6RoAApAYArSKHnE7afqXPY2iEnqyzE2TLDprtb3DDQ1hPfn6UhZNsgH4cHvml
11/18/2025 16:00,Photos,"First game feels! anong unang game mo sa Juan365? Share mo sa comments, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",337,367,93,797,22770,https://www.facebook.com/Juan365officialpage/posts/pfbid02Lzis1LVkT1Wk7FxL4iFgGyBDkFxJ3nkGpgkFiae2yg7TgzBaMEeo9MqCgBK4YsFVl
9/2/2025 0:00,Photos,"Habol na, Juankada! 😊🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",413,299,83,795,40579,https://www.facebook.com/Juan365officialpage/posts/pfbid02s7eWMDEgeaFU5nV3hxVNPtHMNrc1g6drHL3pL6GftBeWB5DWobRHjiS27bu8Yo1Fl
6/26/2025 4:25,Reels,Another billboard spotted! 👀 Juan365 sa Primex Tower?! LET’S GOOO 🔥 #Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco #DennisTrillo #JamesReid,570,115,110,795,20366,https://www.facebook.com/reel/694409593405975/
8/18/2025 22:32,Photos,"Sa Juan365, laging may second chance – hanggang 25% weekly cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",443,319,29,791,78586,https://www.facebook.com/Juan365officialpage/posts/pfbid097VsbXGEwLVTRo3kNaRTWXhdULUfHY8xPfKZJzEmhfjSTKPa3iy4EYeJY1yrFTeBl
11/14/2025 4:01,Videos,"Ikaw ang hinihintay ng rewards! Claim mo na, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",432,250,109,791,34997,https://www.facebook.com/reel/834845019161249/
9/9/2025 21:00,Photos,"Laro lang, walang kaba!  Sa Juan365, guaranteed safe & secure ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",430,329,29,788,39601,https://www.facebook.com/Juan365officialpage/posts/pfbid0ZQrYgx7oYjQPLwWV8YnCUR6nfBiZYpdKdihPFh8N5joVV27hN15d5dSXcC8jgQLtl
8/28/2025 2:00,Photos,"Salamat, Alex! 🙌

Hindi lang trophy ang sukatan ng tagumpay—kundi ang tapang at dedikasyong ipinakita mo sa buong mundo. 🌍✨ 

Proud ang buong JUANKADA sayo! 🇵🇭🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",484,279,25,788,31156,https://www.facebook.com/Juan365officialpage/posts/pfbid02AQxjeLtM1TUKSMDYqcheurkNZLLxj3QgdM2GsDJ5WkKqRre73mEUyYT6sEwyfP1hl
6/7/2025 19:22,Photos,"She’s stunning. She's talented
At ngayon, she’s joining the Juan365 Family!
Clue: Talented Darling ng Parañaque 👑
Sino kaya siya? 🤔

ⓕ https://www.facebook.com/Juan365officialpage/
ⓕ https://www.facebook.com/groups/juan365officialgroup
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365 #Juan365PH #AllInJuan",456,184,142,782,11553,https://www.facebook.com/Juan365officialpage/posts/pfbid02trzcA3zSLJ6o7Z42TnUCh5VLVVpiSeiLmofq6XWdrH8UbCTwCnrv7b7u1M8c1vBol
7/21/2025 21:16,Photos,"Hindi lang tao ang pamilya — pati furbabies! 💙🐶🐱

Sa panahon ng sakuna, all in JUAN tayo — kasama ang buong pamilya, pati ang mga alagang hayop. Huwag natin silang kalimutan. 🤝🌧

Mag-ingat at manatiling ligtas, Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",584,128,70,782,23700,https://www.facebook.com/Juan365officialpage/posts/pfbid039rB25XYeb4m4xGFe3HR7n8GB22A5z3qd1gpRUJEDv1P3o6PSfzv8G2jZ8CsrE6Wl
8/14/2025 3:00,Photos,"For Juan, gaming is chill, not pressure. 🎰💆
Alam niya kailan sapat na—kaya laging panatag.
Responsible gaming? G na G! 🔐🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",466,264,51,781,39642,https://www.facebook.com/Juan365officialpage/posts/pfbid02WBEL8JwjLWon29mmf1A5kK8PcHsrccV9SHq8gS7pFgPjUNMiCZHcs2Q3yzVg1PUcl
11/30/2025 3:00,Videos,"Ready ka na ba sa sorpresa?

Hindi mo malalaman ang swerte mo, kung hindi mo susubukan at hindi ka sasali! 🍀

Sama na sa mas pina-bongga, mas exciting, at punong-puno ng sayang Surpresa ni Juan—wag palampasin! 🚀

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",457,202,121,780,8157,https://www.facebook.com/reel/9555401097917607/
6/17/2025 4:00,Reels,"She came, she slayed, she claimed her crown. 👑

Kilalanin si Loisa Andalio — ang bagong queen ng Juan365 fam! 💫💙

Serving beauty, brains, and big boss energy —
Loisa’s here to level up the game and lead the JuanKada with style. 🔥

Welcome to the Juan365 family, Queen Loisa! 💃✨

Register here: https://juan365.com/

#Juan365 #Juan365PH #AllInJuanSaSaya #LoisaAndalio",561,80,135,776,10088,https://www.facebook.com/reel/680040324875404/
11/23/2025 20:00,Photos,"Catch the dragon! 🐉 Play Fortune Dragon now and grab all the fun waiting for you, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",342,233,200,775,20745,https://www.facebook.com/Juan365officialpage/posts/pfbid0qBvfmsQJWwXyWBC81WMXhPP6o88dughtcLMji5YPCLDB8E8FW9wiDHfkxNg9v42gl
6/13/2025 18:00,Photos,"Juan365 proudly welcomes our newest royalty — LOISA ANDALIO! 💫✨

Fierce. Fearless. Flawless.
Hindi lang ganda — si Loisa ay bold, charming, at empowered all in JUAN! 💥

Now that Queen Loisa is part of the Juan365 court,
every move will slay, every moment will shine, and every JUAN to feel unstoppable. 💃✨

Welcome to the royal fam, Queen Loisa!
Dahil sa kaharian ng Juan365 — ikaw ang reyna.

👉 Mag-register na dito: https://juan365.ph

#Juan365 #Juan365PH #AllInJuanSaSaya #LoisaAndalio",531,101,142,774,18074,https://www.facebook.com/Juan365officialpage/posts/pfbid0DUeWwJjpu4XcMRc9CUpCU8b29f7HxaD5YvbMesZtzMjZrq6dGcUT3rVvgCerfgQyl
12/1/2025 2:30,Photos,"24 days to go! Ready na ba ang wishlist mo? Share mo naman sa comment section, Juankada 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",445,249,78,772,23272,https://www.facebook.com/Juan365officialpage/posts/pfbid02Eorj7NSKpuGxWuq4mdjGwdFgqN1PXf1tNLexSyajZcNwoiGBqqchkone4kjx9JFtl
8/5/2025 21:00,Photos,"Bored ka na ba? Baka ito na ‘yung sign mo. 👀
Sa Juan365, may saya araw-araw! Spin na, Juankada! 🎮✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",433,311,20,764,40232,https://www.facebook.com/Juan365officialpage/posts/pfbid09rRD3AsfnmVidhtEqwLjJ5i1NKsJPCWiG1eX1QXkkqZu6BgrEaEyxn8wCtJkpCGVl
9/11/2025 0:00,Videos,"Huwag magpapadala sa kahina-hinalang links. Protect your winnings, protect yourself! Legit updates? Sa Juan365 CSR at official FB page lang yan!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #juanalert",441,270,48,759,31609,https://www.facebook.com/Juan365officialpage/videos/1489668515402559/
9/6/2025 16:30,Videos,"Alin ang kaya mong i let go Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",450,267,39,756,19622,https://www.facebook.com/Juan365officialpage/videos/1488888842459274/
9/13/2025 21:01,Videos,"Laro na agad, anytime, anywhere.

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",446,263,42,751,18284,https://www.facebook.com/Juan365officialpage/videos/1089084576620176/
9/1/2025 4:00,Photos,"Hassle-free ang saya!  Log in now sa official Juan365 APP o website, gamit lang ang registered mobile number mo.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",368,337,40,745,44853,https://www.facebook.com/Juan365officialpage/posts/pfbid0XXY2W5dQFSkgBnRvMspw1i3j4i3gZkfktvcjRDm15hF9mhfFu6zMEW51BfRBDKjfl
8/23/2025 18:00,Videos,"One move. One shot. Outplay the Joker and claim your victory!
Bagong laro, bagong saya — Joker Ace sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",423,275,46,744,19464,https://www.facebook.com/Juan365officialpage/videos/1888750221708396/
8/4/2025 0:00,Photos,"Verified ka na ba, JuanKada? 🎮
Para sa smooth na rewards at sure na laro—KYC mo na ‘yan! 📝✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",342,380,19,741,58335,https://www.facebook.com/Juan365officialpage/posts/pfbid0N7bRrwi3LBDymSF9JmzR6JEDUQQU4YgYRE6wRkG6E46oUjxTbt1rxh3TqVGrdTsfl
8/22/2025 18:04,Photos,"Huhuhu… TGIS na lang, Thank God It’s Saturday 😭

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada",498,174,66,738,42199,https://www.facebook.com/Juan365officialpage/posts/pfbid04e1r3z1j8ZQuiTi9fQa8itfVzCVhczCDksfYRH2rSKWnQbLSgwJx8R8yYNK7zs8ml
9/15/2025 21:01,Videos,"Update your Juan365 app now to get the latest push notifications — diretso sa phone mo ang winning updates, promotion updates, at exciting bonuses! 🎉 Don't forget to click 'Allow' sa push notifications ha!

Download the Juan365 app https://apps.apple.com/ph/app/juan365/id6749568347 & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",414,255,67,736,21006,https://www.facebook.com/Juan365officialpage/videos/4067921253461731/
8/1/2025 0:02,Photos,"Para sa mga solid!  Happy Beer Day, Juankada! Walang reason? Walang problema. Basta may malamig! 🍻🍻

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",508,191,36,735,49224,https://www.facebook.com/Juan365officialpage/posts/pfbid02q5bGyN1QvJUhvsmK6PAzXLR8DBXu15MZLpgGbbW6GTT7i69Ckb4xehZn77z3TwdWl
